scope,candidate_id,pair_id,drug_name,gene_symbol,original_indications,proposed_indication,route,review_status,llm_verdict,llm_summary,llm_support,llm_concern,llm_next_step,llm_source_urls,llm_search_log,llm_source_notes,action_class,action_label,reason_tags,reason_detail,can_test,critical_condition
EXPANDED_EVIDENCE_NOT_EXPERIMENT_DESIGN,EXP-359,NBRBXGKOEOGLOI-UHFFFAOYSA-N__CHEMBL2527,dasabuvir,CHEK2,Exviera 原欧盟成人慢性丙肝治疗，须与其他药物联合，具体 HCV 基因型及肝病状态按原产品信息,cancer,放宽联合门槛,REVIEWED,CONDITIONAL,Dasabuvir–CHEK2可探索，现有其他激酶报道不证明CHK2结合。,本地模型及癌症连接提出新假设。,没有本配对直接搜索命中，不将抗肿瘤表型等同CHK2抑制。,做CHK2构建结合和激酶功能，注意区别CHK1。,[],"[{""query"": ""\""dasabuvir\"" \""CHEK2\"""", ""source"": ""web search"", ""outcome"": ""直接检索未定位原始配对数据。"", ""access_scope"": ""SEARCH_RESULT_EXCERPTS_NOT_FULL_TEXT""}]",直接检索未定位原始配对数据。,EXPLORABLE,仍可探索,"[""ONLY_EVIDENCE_GAP""]",Dasabuvir–CHEK2可探索，现有其他激酶报道不证明CHK2结合。 没有本配对直接搜索命中，不将抗肿瘤表型等同CHK2抑制。,可以作为探索性配对；样品、构建和对照合格后小规模测试。,做CHK2构建结合和激酶功能，注意区别CHK1。
EXPANDED_EVIDENCE_NOT_EXPERIMENT_DESIGN,EXP-360,WCWSTNLSLKSJPK-LKFCYVNXSA-N__CHEMBL1937,cabotegravir,HDAC2,HIV暴露前预防及特定已抑制患者联合rilpivirine短期治疗/注射前导或桥接,plasma cell myeloma,放宽联合门槛,REVIEWED,CONDITIONAL,Cabotegravir–HDAC2可探索，动物联合给药表达变化不是直接HDAC2抑制。,原始研究有cabotegravir与morphine联合影响Hdac2表达的记录。,两药共同处理的转录效应无法归为母药直接占位，也不能把其他HDAC药物商品信息转移。,用cabotegravir单体做HDAC2结合及酶活。,"[""https://pmc.ncbi.nlm.nih.gov/articles/PMC12228244/""]","[{""query"": ""\""cabotegravir\"" \""HDAC2\"""", ""source"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC12228244/"", ""outcome"": ""原始研究检索片段支持小鼠联合用药的表达变化，不是直接靶点实验；未阅读全文。"", ""access_scope"": ""SEARCH_RESULT_EXCERPTS_NOT_FULL_TEXT""}]",原始研究检索片段支持小鼠联合用药的表达变化，不是直接靶点实验；未阅读全文。,EXPLORABLE,仍可探索,"[""INDIRECT_OR_WRONG_ENTITY_EVIDENCE""]",Cabotegravir–HDAC2可探索，动物联合给药表达变化不是直接HDAC2抑制。 两药共同处理的转录效应无法归为母药直接占位，也不能把其他HDAC药物商品信息转移。,可以作为探索性配对；样品、构建和对照合格后小规模测试。,用cabotegravir单体做HDAC2结合及酶活。
EXPANDED_EVIDENCE_NOT_EXPERIMENT_DESIGN,EXP-361,IUBSYMUCCVWXPE-UHFFFAOYSA-N__CHEMBL286,metoprolol,REN,高血压、心绞痛、心衰；tartrate标签另含急性心梗降低心血管死亡风险，按剂型适用,stroke disorder,放宽联合门槛,REVIEWED,CONDITIONAL,Metoprolol–REN可探索，但已知肾素下降主要是调控层证据。,原始人体研究观察活性肾素下降，总肾素不变等效应。,血浆活性变化不等于母药直接结合肾素，不能将该配对标为已证实直接抑制。,使用纯化活性肾素及aliskiren参考校验，阳性再测酶活。,"[""https://pmc.ncbi.nlm.nih.gov/articles/PMC1429426/?page=0""]","[{""query"": ""\""metoprolol\"" \""renin\"" direct inhibition"", ""source"": ""https://pmc.ncbi.nlm.nih.gov/articles/PMC1429426/?page=0"", ""outcome"": ""原始人体研究搜索片段支持肾素分泌/活性调控，不提供直接蛋白Kd。"", ""access_scope"": ""SEARCH_RESULT_EXCERPTS_NOT_FULL_TEXT""}]",原始人体研究搜索片段支持肾素分泌/活性调控，不提供直接蛋白Kd。,EXPLORABLE,仍可探索,"[""INDIRECT_OR_WRONG_ENTITY_EVIDENCE""]",Metoprolol–REN可探索，但已知肾素下降主要是调控层证据。 血浆活性变化不等于母药直接结合肾素，不能将该配对标为已证实直接抑制。,可以作为探索性配对；样品、构建和对照合格后小规模测试。,使用纯化活性肾素及aliskiren参考校验，阳性再测酶活。
EXPANDED_EVIDENCE_NOT_EXPERIMENT_DESIGN,EXP-362,IMOZEMNVLZVGJZ-QGZVFWFLSA-N__CHEMBL1981,apremilast,INSR,活动性银屑病关节炎、符合光疗/系统治疗条件的斑块银屑病、Behçet相关口腔溃疡；成人及部分≥6岁儿童、20/50kg剂型门槛不同,gout,放宽联合门槛,REVIEWED,CONDITIONAL,Apremilast–INSR可探索，代谢改善并不能证明胰岛素受体结合。,本地模型及痛风联合假设给出方向。,没有检出本药INSR直接活性；受体胞外域与激酶域必须区分。,先核模型对应结构域，采用匹配INSR构建，再检测受体功能。,[],"[{""query"": ""\""apremilast\"" \""insulin receptor\"""", ""source"": ""web search"", ""outcome"": ""本次未定位原始直接实验；代谢综合征共现不作为占位证据。"", ""access_scope"": ""SEARCH_RESULT_EXCERPTS_NOT_FULL_TEXT""}]",本次未定位原始直接实验；代谢综合征共现不作为占位证据。,EXPLORABLE,仍可探索,"[""ONLY_EVIDENCE_GAP""]",Apremilast–INSR可探索，代谢改善并不能证明胰岛素受体结合。 没有检出本药INSR直接活性；受体胞外域与激酶域必须区分。,可以作为探索性配对；样品、构建和对照合格后小规模测试。,先核模型对应结构域，采用匹配INSR构建，再检测受体功能。
EXPANDED_EVIDENCE_NOT_EXPERIMENT_DESIGN,EXP-363,GKCBAIGFKIBETG-UHFFFAOYSA-N__CHEMBL2148,tetracaine,JAK3,短效快速表面眼科麻醉操作；仅抓眼用剂，不外推其他局麻给药途径,atopic eczema,放宽联合门槛,REVIEWED,CONDITIONAL,Tetracaine–JAK3可探索，局麻作用不能替代激酶验证。,本地模型与湿疹疾病连接提供方向。,暂无直接实验命中；阳性响应需排除非特异表面作用。,使用空白/参照表面和浓度梯度，阳性补JAK3酶活。,[],"[{""query"": ""\""tetracaine\"" \""JAK3\"""", ""source"": ""web search"", ""outcome"": ""直接搜索未定位原始配对数据。"", ""access_scope"": ""SEARCH_RESULT_EXCERPTS_NOT_FULL_TEXT""}]",直接搜索未定位原始配对数据。,EXPLORABLE,仍可探索,"[""ONLY_EVIDENCE_GAP""]",Tetracaine–JAK3可探索，局麻作用不能替代激酶验证。 暂无直接实验命中；阳性响应需排除非特异表面作用。,可以作为探索性配对；样品、构建和对照合格后小规模测试。,使用空白/参照表面和浓度梯度，阳性补JAK3酶活。
EXPANDED_EVIDENCE_NOT_EXPERIMENT_DESIGN,EXP-364,NBRBXGKOEOGLOI-UHFFFAOYSA-N__CHEMBL2041,dasabuvir,RET,Exviera 原欧盟成人慢性丙肝治疗，须与其他药物联合，具体 HCV 基因型及肝病状态按原产品信息,cancer,放宽联合门槛,REVIEWED,CONDITIONAL,Dasabuvir–RET可保留探索。,该药模型内RET位次较前，有癌症疾病连接。,其他激酶脱靶或抗病毒疗法资料不能证明RET作用。,独立测RET构建及激酶活性，注明野生型或突变体。,[],"[{""query"": ""\""dasabuvir\"" \""RET\"" kinase"", ""source"": ""web search"", ""outcome"": ""未定位母药RET原始直接实测。"", ""access_scope"": ""SEARCH_RESULT_EXCERPTS_NOT_FULL_TEXT""}]",未定位母药RET原始直接实测。,EXPLORABLE,仍可探索,"[""ONLY_EVIDENCE_GAP""]",Dasabuvir–RET可保留探索。 其他激酶脱靶或抗病毒疗法资料不能证明RET作用。,可以作为探索性配对；样品、构建和对照合格后小规模测试。,独立测RET构建及激酶活性，注明野生型或突变体。
EXPANDED_EVIDENCE_NOT_EXPERIMENT_DESIGN,EXP-365,YIQPUIGJQJDJOS-UHFFFAOYSA-N__CHEMBL1966,plerixafor,DHODH,与filgrastim联合为NHL/MM患者自体移植采集动员造血干细胞；支持治疗不是直接抗肿瘤,rheumatoid arthritis,放宽联合门槛,REVIEWED,CONDITIONAL,Plerixafor–DHODH可探索，但商品清单不是直接证据。,本地模型及类风湿假设提供筛查方向。,检索清单DHODH标在其他成分，不能并到plerixafor；多胺样品响应需做空白核验。,用参考配体测通DHODH，阳性后补酶活。,[],"[{""query"": ""\""plerixafor\"" \""DHODH\"""", ""source"": ""web search"", ""outcome"": ""本次未定位原始配对活性；排除商品表格邻行混淆。"", ""access_scope"": ""SEARCH_RESULT_EXCERPTS_NOT_FULL_TEXT""}]",本次未定位原始配对活性；排除商品表格邻行混淆。,EXPLORABLE,仍可探索,"[""ONLY_EVIDENCE_GAP""]",Plerixafor–DHODH可探索，但商品清单不是直接证据。 检索清单DHODH标在其他成分，不能并到plerixafor；多胺样品响应需做空白核验。,可以作为探索性配对；样品、构建和对照合格后小规模测试。,用参考配体测通DHODH，阳性后补酶活。
EXPANDED_EVIDENCE_NOT_EXPERIMENT_DESIGN,EXP-366,NSQSAUGJQHDYNO-UHFFFAOYSA-N__CHEMBL5608,tazemetostat,NTRK3,≥16岁不可完全切除局晚/转移上皮样肉瘤；成人复发难治滤泡淋巴瘤EZH2突变且≥2线后或无满意替代；所抓标签为加速批准条件,gastric adenocarcinoma,放宽联合门槛,REVIEWED,CONDITIONAL,Tazemetostat–NTRK3可探索，肿瘤精准治疗列表并未证明直接作用。,本地模型与胃腺癌连接提出新配对。,原始肉瘤病例NTRK融合响应为larotrectinib，不能转给tazemetostat。,用TRKC构建及参考配体验证，阳性补激酶功能。,"[""https://ascopubs.org/doi/10.1200/JCO.2021.39.15_suppl.11538""]","[{""query"": ""\""tazemetostat\"" \""NTRK3\"""", ""source"": ""https://ascopubs.org/doi/10.1200/JCO.2021.39.15_suppl.11538"", ""outcome"": ""原始会议摘要检索片段区分不同病例和药物，未提供本药NTRK3直接数据。"", ""access_scope"": ""SEARCH_RESULT_EXCERPTS_NOT_FULL_TEXT""}]",原始会议摘要检索片段区分不同病例和药物，未提供本药NTRK3直接数据。,EXPLORABLE,仍可探索,"[""INDIRECT_OR_WRONG_ENTITY_EVIDENCE""]",Tazemetostat–NTRK3可探索，肿瘤精准治疗列表并未证明直接作用。 原始肉瘤病例NTRK融合响应为larotrectinib，不能转给tazemetostat。,可以作为探索性配对；样品、构建和对照合格后小规模测试。,用TRKC构建及参考配体验证，阳性补激酶功能。
EXPANDED_EVIDENCE_NOT_EXPERIMENT_DESIGN,EXP-367,MKJIEFSOBYUXJB-HOCLYGCPSA-N__CHEMBL1902,tetrabenazine,FKBP1A,本轮尚未完成该药原用途标签核实，不据此判定跨领域,autosomal dominant polycystic kidney disease,放宽联合门槛,REVIEWED,CONDITIONAL,Tetrabenazine–FKBP1A可作为免疫亲和蛋白新配对探索。,该药模型内位次较前，并有多囊肾疾病连接。,暂无本药FKBP12直接证据；不能把疾病网络当作mTOR调控结论。,用FKBP12参考配体校验，阳性后确认竞争位点及下游功能。,[],"[{""query"": ""\""tetrabenazine\"" \""FKBP1A\"""", ""source"": ""web search"", ""outcome"": ""直接检索未定位原始配对实测。"", ""access_scope"": ""SEARCH_RESULT_EXCERPTS_NOT_FULL_TEXT""}]",直接检索未定位原始配对实测。,EXPLORABLE,仍可探索,"[""ONLY_EVIDENCE_GAP""]",Tetrabenazine–FKBP1A可作为免疫亲和蛋白新配对探索。 暂无本药FKBP12直接证据；不能把疾病网络当作mTOR调控结论。,可以作为探索性配对；样品、构建和对照合格后小规模测试。,用FKBP12参考配体校验，阳性后确认竞争位点及下游功能。
EXPANDED_EVIDENCE_NOT_EXPERIMENT_DESIGN,EXP-368,XKLMZUWKNUAPSZ-UHFFFAOYSA-N__CHEMBL258,ranolazine,LCK,慢性心绞痛,HIV infectious disease,放宽联合门槛,REVIEWED,CONDITIONAL,Ranolazine–LCK可探索，当前未见直接激酶证据。,本地模型与HIV疾病连接给出假设。,免疫/病毒关联不说明LCK抑制会有益，也不是结合反证。,先测LCK直接结合与酶活，疾病方向待功能后判断。,[],"[{""query"": ""\""ranolazine\"" \""LCK\"""", ""source"": ""web search"", ""outcome"": ""未定位原始直接配对实验。"", ""access_scope"": ""SEARCH_RESULT_EXCERPTS_NOT_FULL_TEXT""}]",未定位原始直接配对实验。,EXPLORABLE,仍可探索,"[""ONLY_EVIDENCE_GAP""]",Ranolazine–LCK可探索，当前未见直接激酶证据。 免疫/病毒关联不说明LCK抑制会有益，也不是结合反证。,可以作为探索性配对；样品、构建和对照合格后小规模测试。,先测LCK直接结合与酶活，疾病方向待功能后判断。
EXPANDED_EVIDENCE_NOT_EXPERIMENT_DESIGN,EXP-369,NGBFQHCMQULJNZ-UHFFFAOYSA-N__CHEMBL5122,torsemide,DDR2,心衰、肾病及肝病相关水肿；高血压,open-angle glaucoma,放宽联合门槛,REVIEWED,CONDITIONAL,Torsemide–DDR2可探索，暂无该受体激酶直接证据。,本地模型及青光眼联合连接给出方向。,利尿效应与DDR2结合不同，不能用原机制差异排除新靶点。,采用模型对应DDR2结构域，参考配体校验后做梯度。,[],"[{""query"": ""\""torsemide\"" \""DDR2\"""", ""source"": ""web search"", ""outcome"": ""本次未定位原始配对实测。"", ""access_scope"": ""SEARCH_RESULT_EXCERPTS_NOT_FULL_TEXT""}]",本次未定位原始配对实测。,EXPLORABLE,仍可探索,"[""ONLY_EVIDENCE_GAP""]",Torsemide–DDR2可探索，暂无该受体激酶直接证据。 利尿效应与DDR2结合不同，不能用原机制差异排除新靶点。,可以作为探索性配对；样品、构建和对照合格后小规模测试。,采用模型对应DDR2结构域，参考配体校验后做梯度。
EXPANDED_EVIDENCE_NOT_EXPERIMENT_DESIGN,EXP-370,XEDHVZKDSYZQBF-UHFFFAOYSA-N__CHEMBL1936,lasmiditan,KIT,成人伴或不伴先兆偏头痛急性治疗；不预防,obesity disorder,放宽联合门槛,REVIEWED,CONDITIONAL,Lasmiditan–KIT可探索，但搜索中kit多指试剂盒。,本地模型和肥胖疾病连接提出配对。,数据库邻行KIT归于pexidartinib，不能误赋给lasmiditan。,使用c-KIT激酶构建及已知配体独立验证。,[],"[{""query"": ""\""lasmiditan\"" \""KIT\"" kinase"", ""source"": ""web search"", ""outcome"": ""未定位lasmiditan–KIT原始直接实验；排除试剂盒词义及药物邻行混淆。"", ""access_scope"": ""SEARCH_RESULT_EXCERPTS_NOT_FULL_TEXT""}]",未定位lasmiditan–KIT原始直接实验；排除试剂盒词义及药物邻行混淆。,EXPLORABLE,仍可探索,"[""INDIRECT_OR_WRONG_ENTITY_EVIDENCE""]",Lasmiditan–KIT可探索，但搜索中kit多指试剂盒。 数据库邻行KIT归于pexidartinib，不能误赋给lasmiditan。,可以作为探索性配对；样品、构建和对照合格后小规模测试。,使用c-KIT激酶构建及已知配体独立验证。
EXPANDED_EVIDENCE_NOT_EXPERIMENT_DESIGN,EXP-371,HEFNNWSXXWATRW-UHFFFAOYSA-N__CHEMBL2252,ibuprofen,CTSC,RA/OA症状、轻中度痛、原发痛经；所抓OTC标签还含头痛/肌痛/牙痛/背痛/感冒伴疼痛与退热；不表示抗感染,"epidermolytic palmoplantar keratoderma, 1",放宽联合门槛,REVIEWED,CONDITIONAL,Ibuprofen–CTSC可探索，其他cathepsin亚型或联合用药不支持本配对。,该药模型内CTSC位次较前。,检索relacatib相互作用与cathepsin L背景不是ibuprofen直接CTSC抑制。,使用成熟活性cathepsin C，区分其他组织蛋白酶亚型并做酶活。,[],"[{""query"": ""\""ibuprofen\"" \""cathepsin C\"""", ""source"": ""web search"", ""outcome"": ""未找到原始直接CTSC配对数据；未转移其他cathepsin药物结果。"", ""access_scope"": ""SEARCH_RESULT_EXCERPTS_NOT_FULL_TEXT""}]",未找到原始直接CTSC配对数据；未转移其他cathepsin药物结果。,EXPLORABLE,仍可探索,"[""INDIRECT_OR_WRONG_ENTITY_EVIDENCE""]",Ibuprofen–CTSC可探索，其他cathepsin亚型或联合用药不支持本配对。 检索relacatib相互作用与cathepsin L背景不是ibuprofen直接CTSC抑制。,可以作为探索性配对；样品、构建和对照合格后小规模测试。,使用成熟活性cathepsin C，区分其他组织蛋白酶亚型并做酶活。
EXPANDED_EVIDENCE_NOT_EXPERIMENT_DESIGN,EXP-372,PURKAOJPTOLRMP-UHFFFAOYSA-N__CHEMBL6009,ivacaftor,DGAT1,符合CFTR变异条件的囊性纤维化；deutivacaftor为ALYFTREK复方成分，ivacaftor另有单药KALYDECO,familial chylomicronemia syndrome,放宽联合门槛,REVIEWED,CONDITIONAL,Ivacaftor–DGAT1可作为脂质代谢脱靶探索。,本地模型和乳糜微粒血症连接提供方向。,暂无直接实测；DGAT1膜环境及样品疏水性影响解释。,采用参考配体测通的DGAT1重构体系，阳性补酰基转移功能。,[],"[{""query"": ""\""ivacaftor\"" \""DGAT1\"""", ""source"": ""web search"", ""outcome"": ""直接检索未定位原始实验，不因缺文献否定探索。"", ""access_scope"": ""SEARCH_RESULT_EXCERPTS_NOT_FULL_TEXT""}]",直接检索未定位原始实验，不因缺文献否定探索。,EXPLORABLE,仍可探索,"[""ONLY_EVIDENCE_GAP""]",Ivacaftor–DGAT1可作为脂质代谢脱靶探索。 暂无直接实测；DGAT1膜环境及样品疏水性影响解释。,可以作为探索性配对；样品、构建和对照合格后小规模测试。,采用参考配体测通的DGAT1重构体系，阳性补酰基转移功能。
EXPANDED_EVIDENCE_NOT_EXPERIMENT_DESIGN,EXP-373,ZBGXUVOIWDMMJE-QHNZEKIYSA-N__CHEMBL2782,vorapaxar,SOAT1,口服 ZONTIVITY：既往 MI 或 PAD 患者降低血栓性 CV 事件；联合 aspirin 和/或 clopidogrel 按其指征/标准治疗,familial hyperlipidemia,放宽联合门槛,REVIEWED,CONDITIONAL,Vorapaxar–SOAT1可探索，抗粥样硬化药物表不证明胆固醇酯化抑制。,SOAT1在该药模型内位次较前。,检索表中SOAT1位于其他药物行，vorapaxar列PAR1，不能跨行合并。,核SOAT1膜蛋白制备活性，以结合及胆固醇酯化双读出验证。,[],"[{""query"": ""\""vorapaxar\"" \""SOAT1\"""", ""source"": ""web search"", ""outcome"": ""本次未定位直接原始配对实测；综述表格共现不作为证据。"", ""access_scope"": ""SEARCH_RESULT_EXCERPTS_NOT_FULL_TEXT""}]",本次未定位直接原始配对实测；综述表格共现不作为证据。,EXPLORABLE,仍可探索,"[""INDIRECT_OR_WRONG_ENTITY_EVIDENCE""]",Vorapaxar–SOAT1可探索，抗粥样硬化药物表不证明胆固醇酯化抑制。 检索表中SOAT1位于其他药物行，vorapaxar列PAR1，不能跨行合并。,可以作为探索性配对；样品、构建和对照合格后小规模测试。,核SOAT1膜蛋白制备活性，以结合及胆固醇酯化双读出验证。
